Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-11-30,26.623517990112305,26.873324587376725,26.499739327683326,26.55375105446968,156721200
2015-12-01,26.407466888427734,26.738291924844845,26.2994434379661,26.724789422787588,139409600
2015-12-02,26.16890525817871,26.58074861079225,26.123895787543884,26.407458543145545,133546400
2015-12-03,25.92585563659668,26.283687358901076,25.705306778699796,26.229675638987786,166278000
2015-12-04,26.787797927856445,26.837309381309492,25.90559915524301,25.946108370159006,231108000
2015-12-07,26.6190128326416,26.97459356861134,26.513238664106158,26.776549449375835,128336800
2015-12-08,26.60775375366211,26.69102144112433,26.299433575298877,26.447966193232194,137238000
2015-12-09,26.020376205444336,26.486231330206245,25.89884855763669,26.474978102501257,185445600
2015-12-10,26.14415168762207,26.31744176954201,25.99561904869208,26.114895700999856,116850800
2015-12-11,25.47124671936035,25.968608724824044,25.396979551716154,25.923599256737276,187544800
2015-12-14,25.3137264251709,25.358735919148298,24.7083389442627,25.246210467202662,257274800
2015-12-15,24.865859985351562,25.385728450194634,24.834353013785456,25.192184643716466,213292400
2015-12-16,25.057161331176758,25.203444730091476,24.485533671359093,24.99639835590541,224954000
2015-12-17,24.526039123535156,25.261954549588157,24.526039123535156,25.2101921054981,179091200
2015-12-18,23.862136840820312,24.647563678113645,23.812625388457732,24.51028426520113,385813200
2015-12-21,24.154705047607422,24.163707286494162,23.758615121598442,24.143451819748623,190362400
2015-12-22,24.132198333740234,24.242472746324506,23.95665726531862,24.17045655812642,131157600
2015-12-23,24.442777633666992,24.49678936724316,24.12545505027764,24.141208544112445,130629600
2015-12-24,24.312244415283203,24.530544026755354,24.2942399341923,24.530544026755354,54281600
2015-12-28,24.03993034362793,24.235725189970832,23.895897945284286,24.213218732665815,106816800
2015-12-29,24.472023010253906,24.627308608515364,24.04892813303589,24.07143286917491,123724800
2015-12-30,24.152454376220703,24.463023895390158,24.12094739820358,24.43601889537635,100855200
2015-12-31,23.68885040283203,24.08718960898984,23.58982749004638,24.082689347954826,163649200
2016-01-04,23.709104537963867,23.71360651607352,22.955184602744627,23.09246574606234,270597600
2016-01-05,23.11496925354004,23.821628682951236,23.047455038507994,23.79912394460722,223164000
2016-01-06,22.662614822387695,23.038450962466055,22.475823963727517,22.631107847818445,273829600
2016-01-07,21.706146240234375,22.534333148639544,21.70164598028158,22.20801021652656,324377600
2016-01-08,21.820926666259766,22.30478625858172,21.775917190369956,22.178758352489098,283192000
2016-01-11,22.174257278442383,22.29353393971297,21.9064462500791,22.273280189837518,198957600
2016-01-12,22.496078491210938,22.660366336017216,22.244020968919553,22.628859360355968,196616800
2016-01-13,21.917701721191406,22.77289562148932,21.89744796924307,22.577100767646975,249758400
2016-01-14,22.397052764892578,22.61310302363857,21.54636109520953,22.045974099182413,252680400
2016-01-15,21.85918617248535,21.989716064011326,21.460846964830314,21.649888835039064,319335600
2016-01-19,21.7534122467041,22.201262880477753,21.492352481407988,22.147251166520476,212350800
2016-01-20,21.782665252685547,22.097736688815445,21.024243504208727,21.402328884164366,289337600
2016-01-21,21.67239761352539,22.02797665278087,21.36632831915232,21.843435023850198,208646000
